Item,Transaction,Kuantitas
RAK SET GANTUNG 3IN1,1,1
WAJAN GAGANG ENAMEL,2,1
TIRAI MAGNET ANTI NYAMUK,1,5
MANTEL POLKADOT DOLPHIN,1,1
MEJA SETRIKA BERDIRI,1,1
CUTER TRANSPARAN,2,1
MANTEL PONCO PANJANG,3,1
RACUN TIKUS,1,18
CUTER TRANSPARAN,2,1
TABLET LCD,1,1
SIRUP ABC DUS,2,1
PERASAN JERUK STENLIS,1,1
BATANG KORDEN 1.5M,1,1
KOK,1,1
MASKER DUCKBIL ANAK,2,1
SPRINGBED VALENCIA,3,2
GELAS RT KEMBANG,4,3
CANGKIR PLASTIK JAGO 6PCS,5,1
SARUNG BUSA 140x30,1,1
SIRUP ABC DUS,1,1
TEFLON GSF 22CM,2,2
KOMPOR PORTABLE MYVO,1,1
SIRUP ABC DUS,1,1
KERANJANG PAJERO WARNA,1,2
HANDUK DEWASA FELICITY,1,1
SPREI MY LOVE 180 30CM,1,3
SIRUP ABC DUS,2,2
TABLET LCD,3,4
TEFLON GSF 22CM,1,1
RAK AMAZING BY SHENAR,1,1
SARUNG WADIMOR,1,1
KORDEN SMOKRING,2,2
BATANG KORDEN 2M,3,1
TABLET LCD,1,2
BOX EZ 150,2,2
GAGANG SUPERMOP,3,1
RACUN TIKUS,1,4
SIRUP ABC DUS,1,1
SIRUP ABC DUS,1,1
SENDOK/GARPU BATIK,1,1
SIRUP ABC DUS,2,1
BUSA ROYAL 90X20,3,1
JEMURAN ALUMINIUM STANDART WARNA,4,2
KIPAS COSMOS XDC 16,5,1
KIPAS DINDING WELHOME 1663E,6,1
TEMPAT TISU KOTAK PANJANG,1,1
CUTER TRANSPARAN,1,1
SPREI MY LOVE 180 30CM,1,2
MANTEL PONCO PANJANG,2,1
TUDUNG SAJI SHINPO,1,1
NAMPAN 4 SEDENG,2,1
MAK ENAK KACANG,1,2
MAK ENAK KACANG,1,4
MINYAK KITA 1L,1,1
TEKO SET JAGO,2,1
BELLA ROSA DANTE SERIES,1,2
MAK ENAK KACANG,2,1
MAK ENAK KACANG,1,1
SIRUP ABC DUS,2,1
RACUN TIKUS,3,1
MAGICOM COSMOS CRJ 3306,1,1
PIRING PLASTIK JAGO 6PCS,1,1
BONEKA BOBA LED XL,1,1
RAK PIRING RPK 2SSN,2,1
MAK ENAK KACANG,3,2
GELAS FRESNO,4,1
ORIENTAL,5,1
TERMOS SULTAN STENLIS,6,1
ROYAL KACANG,7,1
MINYAK KITA 1L,8,5
MAK ENAK KACANG,1,1
MINYAK KITA 1L,2,1
SPATULA SET GSF 4507,1,1
BLENDER KAPSUL,1,1
NAMPAN 4 SEDENG,2,1
PISAU SULTAN,3,1
RACUN TIKUS,4,1
SPREI  MY LOVE UK 160X30,1,1
TEKO SET JAGO,1,1
TOBELO COKLAT GOLDEN BALLS,1,1
CUTER TRANSPARAN,1,2
MANTEL PONCO AURORA,2,1
MAGICOM MIYAKO 528,1,1
SIRUP ABC DUS,2,1
WAFER TANGO,3,1
SANDAL POLKADOT,1,1
RACUN CICAK,1,1
SELIMUT KARAKTER ANAK,1,1
RAK LACI KOSMETIK,1,1
"OILPOTS STAINLESS 1,3L",2,1
SANDAL SWALLOW SERI,3,1
KALIGRAFI 3IN1,4,2
SARUNG WADIMOR,5,1
SPATULA SET GSF 4507,1,2
KERANJANG PAJERO WARNA,2,1
RAK LACI KOSMETIK,1,5
MINYAK KITA 1L,2,3
TEKO SET JAGO,1,1
JEMURAN LIPAT NAGATO,1,1
KERANJANG POPOK BAYI,1,1
SPREI MY LOVE 180 30CM,1,1
MANTEL PONCO AURORA,2,1
TUDUNG SAJI SHINPO,1,1
SPIN MOP STENLIS BY SHENAR,1,1
SPREI MY LOVE 180 30CM,2,1
MASKER DUCKBIL HITAM,1,3
KORDEN SMOKRING,1,2
TERMOS SULTAN STENLIS,2,1
RAK LACI KOSMETIK,1,1
MASKER DUCKBIL HITAM,2,5
SIRUP ABC DUS,3,1
PAYUNG 16 JARI,1,2
GAGANG SUPERMOP,1,1
MASKER DUCKBIL HITAM,1,1
SPREI MY LOVE 180 30CM,2,1
MAK ENAK KACANG,1,1
MASKER DUCKBIL HITAM,2,1
RAK LACI KOSMETIK,1,1
SPIN MOP STENLIS BY SHENAR,2,1
JEMURAN JUMBO STENLIS,1,1
JERUK JAWA,1,4.5
MINYAK KITA 1L,1,8
MAK ENAK KACANG,2,2
KERANJANG PAJERO WARNA,1,1
REGULATOR DESTEC PANDOM METER,1,1
TEPUNG IRUT,1,50
HAND MIXER MIYAKO,1,1
TALENAN,2,1
BATU BATRAI DYNAMAX,3,1
CUTER TRANSPARAN,1,3
KERANJANG PAJERO WARNA,2,2
SPRINGBED VALENCIA,1,1
TUDUNG SAJI SHINPO,2,1
TIKAR ELRESAS,1,1
MAK ENAK KACANG,1,2
TOPLES PUZZLE SET,1,1
SIRUP ABC DUS,1,2
MINYAK KITA 1L,2,12
MASKER DUCKBIL HITAM,3,1
TOPRON,4,1
RACUN CICAK,5,1
MAK ENAK KACANG,6,1
MASKER DUCKBIL HITAM,1,1
MASKER DUCKBIL ANAK,2,1
SIRUP ABC DUS,3,1
TERMOS SULTAN STENLIS,1,6
KALIGRAFI 3IN1,2,1
TALENAN,3,1
CELENGAN SIZE S,1,2
STIKER MOMO,1,1
SIRUP ABC DUS,2,1
TEMPAT TISU KOTAK PANJANG,1,1
TEETH WHITENING,2,1
SPREI WATERPROOF 180,1,1
TIRAI MAGNET ANTI NYAMUK,2,1
CUTER TRANSPARAN,3,1
BANTAL VACUM PUTIH,1,3
TERMOS SULTAN STENLIS,2,1
MAK ENAK KACANG,3,2
BATANG KORDEN 1M,1,1
BATANG KORDEN 2M,2,1
KALIGRAFI 3IN1,1,1
LAMPU EMERGENCY CERDAS,2,1
SAPU LIDI PRING BULAT,3,1
KERANJANG PAJERO WARNA,1,1
RAK LACI KOSMETIK,2,3
MINYAK KITA 1L,3,2
KURMA GOLDEN VALLEY,4,1
TALENAN,1,1
KERANJANG PAJERO WARNA,2,1
KERANJANG POPOK BAYI,3,1
BEDCOVER HOMEMADE,4,1
POMPA GALON ELEKTRIK GSF,1,1
SPREI MY LOVE 180 30CM,1,2
BUSA ROYAL 180x20,1,1
TEETH WHITENING,1,2
BOX CB 55,2,1
CUTER TRANSPARAN,3,1
CANGKIR LEPEK 2 WARNA,1,2
MASKER DUCKBIL HITAM,1,1
TEETH WHITENING,1,3
MASKER DUCKBIL HITAM,2,1
KARPET METERAN,1,3
TOPLES KACA SET 4PCS,1,1
PRIORITAS COKLAT DREAM,1,1
TIMBANGAN BADAN VINODA,1,1
BATU BATRAI DYNAMAX,2,2
MASKER DUCKBIL HITAM,1,1
MINYAK KITA 1L,1,1
SIRUP ABC DUS,1,2
TALENAN,1,1
RACUN CICAK,2,1
BATU BATRAI DYNAMAX,3,1
CUTER TRANSPARAN,1,1
MINYAK KITA 1L,1,2
SIRUP ABC DUS,1,1
BONEKA BOBA LED XL,1,1
LEMARI LS2P KACA,2,1
WAFER TANGO,1,1
TOBELO COKLAT GOLDEN BALLS,2,1
LEMARI PIRING ALUMUNIUM EKONOMIS,1,1
PIRING PARKIT BUNGA,1,1
MASKER DUCKBIL HITAM,1,1
SPREI ILLUSION 160,1,3
SPREI MY LOVE 180 30CM,1,1
BATANG KORDEN 1M,1,3
SIRUP ABC DUS,1,1
BLENDER COSMOS 2IN1 CB 281P,1,1
TALENAN,2,1
RAK SET GANTUNG 3IN1,3,1
SIRUP ABC DUS,1,2
MASKER DUCKBIL HITAM,2,1
PANCI SUSUN HAPPY BIRD,1,1
TALENAN,2,1
BATU BATRAI DYNAMAX,3,1
SPATULA SET GSF 4507,4,1
TEKO SET JAGO,1,1
LEM DEXTON BOTOL,1,1
PAYUNG LIPAT 3 DIMENSI,1,1
PRIORITAS NU NUT,1,5
BELLAROSA SIRUP UNTA,2,5
TOPLES KACA 700ML,3,1
MASKER DUCKBIL HITAM,4,1
ROYAL COKLAT,1,9
TERMOS SULTAN STENLIS,2,3
ROYAL KACANG,3,3
SIRUP ABC,4,1
RAK SAPHIRE CERMIN,5,1
PRIORITAS COKLAT DREAM,6,2
PRIORITAS NU NUT,7,1
TOBELO COKLAT GOLDEN BALLS,8,1
BELLA ROSA DANTE SERIES,9,1
KALIGRAFI 3IN1,10,1
BAD COVER BONITA 180X200,11,1
POMPA GALON ELEKTRIK GSF,1,1
KAPSTOK JEMPOL 6 KAIT,2,1
BUSA ROYAL 160x20,1,1
TIMBANGAN KUE GSF DIGITAL 4505,1,1
TIMBANGAN  DIGITAL GSF,2,1
BATU BATRAI DYNAMAX,3,2
BOTOL KACA KAKTUS,1,6
BATANG KORDEN 1M,1,1
PEL PELAN VINODA,1,1
"OILPOTS STAINLESS 1,3L",1,2
MASKER DUCKBIL HITAM,1,1
KERANJANG PAJERO WARNA,1,1
GELAS FRESNO,1,22
TUDUNG SAJI SHINPO,1,1
TOBELO COKLAT GOLDEN BALLS,1,1
SULAK WOL,1,1
SPRINGBED VALENCIA,2,1
KAPSTOK JEMPOL 6 KAIT,3,1
TALENAN,1,1
RAK COSMIC 3SSN ABU,2,1
REGULATOR + SLANG MIYAKO,1,1
GELAS CANTEL KOPI,2,1
TIKAR ISTANA JUMBO,3,1
PANCI GORENG SERBAGUNA GSF,1,1
TUDUNG SAJI SHINPO,1,1
SIRUP ABC,2,5
PRIORITAS COKLAT DREAM,3,2
BAK HITAM 28 SJP,1,1
MASKER DUCKBIL ANAK,1,1
KORDEN SMOKRING,1,2
BATANG KORDEN 2M,2,1
SPREI LADY ROSE 180x20,1,1
TREMOS SOLARIS LION STAR,2,1
KOMPOR RINNAI 522 C,1,1
KORDEN SMOKRING,1,1
BATANG KORDEN 1M,2,1
SAJADAH PRADA TAS,1,1
TIMBANGAN BADAN KECIL,2,1
BATU BATRAI DYNAMAX,3,2
JEMURAN ALUMINIUM STANDART WARNA,1,1
KALIGRAFI 3IN1,2,1
KASUR LANTAI PALEMBANG,1,1
BEDCOVER HOMEMADE,1,1
AGAR-AGAR INACO 1 KG,1,1
CUTER TRANSPARAN,2,1
PAYUNG LIPAT MOTIF,3,1
PAYUNG PELANGI JUMBO,4,1
SINGLE HANGER BY SHENAR,5,1
MAINAN TRUK TTP 777,6,1
BUSA ROYAL REE 160x22,7,1
KAPSTOK JEMPOL 6 KAIT,1,1
SIRUP ABC,1,7
RAK SAPHIRE CERMIN,2,1
PRIORITAS COKLAT DREAM,3,1
SARINGAN TEH TANGGUNG,4,1
LEMARI PIRING SLIDING PLUS LACI 6P,1,1
BLENDER COSMOS 2IN1 CB 281P,2,1
JEMURAN HOLDING TABITHA 30 STIK,1,1
RAK PIRING ALUMINIUM BIASA,1,1
MAGICOM MIYAKO 528,1,1
SPONS MANDI,2,1
PIRING PARKIT BUNGA,1,1
SPREI MY LOVE 180 30CM,2,2
PLAYMATE BAYI,3,1
TEETH WHITENING,1,3
GAGANG SUPERMOP,1,1
BEDCOVER HOMEMADE,1,1
SPREI WATERPROOF 180,1,1
MILK POT UK16,2,1
RAK COSMIC 3SSN ABU,3,1
CETAKAN TAKOYAKI SUGGO,1,1
CETAKAN MARTABAK 8 LUBANG SUGGO,2,1
MASKER DUCKBIL HITAM,3,1
KURSI BAKSO PLASTIK,1,5
KAPSTOK JEMPOL 6 KAIT,2,4
RACUN CICAK,1,1
SARUNG WADIMOR,1,1
SARUNG SAMARINDA,2,1
MANTEL PONCO AURORA,1,1
SPREI HOMEMADE 120,1,1
BUSA INOAC 160x20,1,1
BOTOL KACA KAKTUS,1,6
BOTOL MINUM 750ML SL,2,1
KESED 5D DIATOMITE,1,1
TERMOS 500ML TYPE 1132,2,1
BANGKU KECIL/DINGKLIK BULAT,1,1
MAWAR LAUNDRY REFILL,2,1
TOPRON,3,1
BATANG KORDEN 2M,1,1
SPONS MANDI,2,1
BATANG KORDEN 2M,1,1
BATANG KORDEN 1M,2,1
SANDAL POLKADOT,3,1
BUSA EKONOMIS 90x200,1,1
WAJAN WARNA CLARITA MIKADO UK35,1,1
MAWAR LAUNDRY REFILL,2,1
MAWAR LAUNDRY REFILL,1,2
WALLPAPER DINDING,1,3
TIMBANGAN KUE GSF DIGITAL 4505,2,1
MAWAR LAUNDRY REFILL,1,2
MASKER DUCKBIL HITAM,2,1
SPREI MY LOVE 180 30CM,1,1
MASKER DUCKBIL HITAM,2,1
MASKER DUCKBIL HITAM,1,1
REGULATOR DESTEC PANDOM METER,1,1
MAGICOM VOTRE 1.2L,1,1
SIRUP ABC DUS,2,1
MASKER DUCKBIL ANAK,1,1
BOX EZ 75,1,1
LEMARI LS2P KACA,1,1
JEMURAN ALUMINIUM STANDART WARNA,2,1
MAK ENAK KACANG,3,1
BUSA INOAC 160x20,1,1
BANTAL CINTA,2,1
BANTAL/GULING KARAKTER,3,3
KOMPOR MIYAKO SATU TUNGKU KG 101 C,1,1
WAJAN WARNA GSF,2,1
BOTOL KACA KAKTUS,1,6
SIRUP ABC DUS,2,1
JEMURAN POPOK 30  HOKIESTAR,3,1
KERANJANG PAJERO WARNA,4,1
BOTOL KACA KAKTUS,1,2
BOTOL MINUM 750ML SL,1,2
KERANJANG PAJERO WARNA,2,1
RAK CHIKI/SNACK JUMBO,3,1
RAK PIRING ALUMINIUM MASTER,1,1
TEMPAT TISU KOTAK PANJANG,1,1
KARPET METERAN,1,4
KARPET BOLAK BALIK JUMBO,2,1
RAK COSMIC 3SSN ABU,1,1
SIRUP ABC DUS,1,1
BAK HITAM 28 SJP,2,1
BANTAL GULING CANON,3,3
KOMPOR JOS,1,2
CANGKIR LEPEK JAGO,2,1
RAK PIRING EKONOMI BESAR,1,1
SIRUP ABC DUS,1,1
TOPRON,2,1
MAK ENAK KACANG,1,2
AGAR-AGAR INACO 1 KG,1,1
JEMURAN JUMBO STENLIS,1,1
SINGLE HANGER BY SHENAR,2,1
AGAR-AGAR INACO 1 KG,3,1
BOTOL MINUM 750ML SL,4,2
BUSA LIPAT UK 120,1,1
REGULATOR + SLANG MIYAKO,1,1
BLENDER OMEGA NATIONAL,2,1
TIKAR ISTANA JUMBO,1,1
KIPAS COSMOS XDC 16,1,1
MAINAN EMBER PANTAI 958A,1,2
MAINAN JEEP PUTIH,1,1
JEMURAN POPOK 30  HOKIESTAR,2,1
MEJA BELAJAR IMPOR KARAKTER,3,1
MAWAR LAUNDRY REFILL,4,1
CUTER TRANSPARAN,1,1
MANTEL PONCO PANJANG,1,1
SAMBUNGAN KRAN,1,2
PAYUNG PELANGI JUMBO,2,2
PANCI GORENG SERBAGUNA GSF,3,1
MAWAR LAUNDRY REFILL,1,2
BOTOL MINUM 750ML SL,1,2
SPRITE/COCA COLA/fFANTA 1 KRAT,2,1
KERANJANG PAJERO WARNA,3,1
TEMPAT TISU KOTAK PANJANG,4,1
LEMARI 4SSN FAWSLINE WARNA WARNI,1,1
MAK ENAK KACANG,2,1
PEL PELAN NAGOYA,3,1
WAJAN WARNA GSF,4,1
MANTEL ELMONDO KELELAWAR,5,1
BOTOL KACA KAKTUS,1,3
TREMOS SOLARIS LION STAR,2,1
MEJA SETRIKA BERDIRI,3,1
LEMARI 4SSN FAWSLINE WARNA WARNI,4,1
BANTAL SOVA,5,1
LAMPU EMERGENCY CERDAS,6,3
KIPAS TORNADO 3IN1 NEW VIVA,1,1
PIRING ROTAN PLASTIK,1,1
PIRING ROTAN PLASTIK,1,2
KIPAS WELHOME BERDIRI 1681,1,1
PIRING ROTAN PLASTIK,1,2
TUDUNG SAJI SHINPO,2,1
JEMURAN JUMBO ULIR,1,1
RACUN CICAK,1,1
GELAS MUG TTP 1 WARNA,1,1
TEPUNG IRUT,1,2
SIRUP ABC DUS,1,1
MASKER DUCKBIL HITAM,2,1
CUTER TRANSPARAN,3,1
MASKER DUCKBIL PUTIH,4,1
MASKER DUCKBIL PUTIH,1,1
MASKER DUCKBIL HITAM,2,1
KORDEN PINTU KARAKTER,3,1
PAYUNG LIPAT 3 DIMENSI,4,1
AGAR-AGAR INACO 1 KG,5,1
TOPRON,1,1
MASKER DUCKBIL PUTIH,1,1
KALIGRAFI 3IN1,1,2
TALENAN,2,1
TEETH WHITENING,3,1
NAMPAN 5 SL GEDE,1,2
WAJAN WARNA GSF,2,1
JEMURAN POPOK 30  HOKIESTAR,3,1
PEMBATAS KERTAS,4,2
MAINAN JEEP PUTIH,5,1
WAJAN GAGANG ENAMEL,1,1
TEETH WHITENING,2,1
TEMPAT TISU KOTAK PANJANG,1,2
MAK ENAK KACANG,2,2
TOBELO COKLAT GOLDEN BALLS,3,1
AGAR-AGAR INACO 1 KG,4,1
MAGICOM MIYAKO 508,5,1
MASKER DUCKBIL HITAM,1,1
LEMARI ALUMINIUM  3P LIS PUTIH,1,2
SIRUP ABC DUS,1,1
PIRING PLASTIK JAGO 6PCS,1,1
SETRIKA COSMOS CIS-428,2,1
BATANG KORDEN 1.5M,1,3
MAK ENAK KACANG,1,1
TOPRON,2,1
MASKER DUCKBIL PUTIH,3,2
WAJAN WARNA CLARITA MIKADO UK35,4,1
SIRUP ABC DUS,1,1
WALLPAPER DINDING,1,1
SINGLE HANGER BY SHENAR,1,1
SPREI BONITA 180x200,2,1
KARPET BOLAK BALIK JUMBO,3,1
TEETH WHITENING,4,2
MAK ENAK KACANG,1,3
BOLA MANDI 25,1,1
BONEKA BOBA LED XL,1,1
TOPLES KACA 700ML,1,1
GELAS MUG TTP 1 WARNA,1,2
SPREI MY LOVE 180 30CM,2,1
KOMPOR MIYAKO KG-11C,1,1
MASKER DUCKBIL PUTIH,2,1
SPREI ILLUSION 160,3,1
BOX EZ 150,1,1
MASKER DUCKBIL PUTIH,1,1
MUKENA PRADA PRINCES,2,1
RAK KAMAR MANDI KOTAK,1,1
BANTAL GULING CANON,1,1
GAGANG SUPERMOP,1,1
TREMOS SOLARIS LION STAR,1,1
BATU BATRAI DYNAMAX,1,1
TIMBANGAN BADAN VINODA,2,1
TOPRON,3,3
PANCI EAGLE 33 SARANGAN,1,1
MEJA SETRIKA DUDUK,2,1
SAPU TEPES,3,3
AGAR-AGAR INACO 1 KG,4,1
BOTOL ENJOYLIFE,5,1
MASKER DUCKBIL PUTIH,1,1
KOMPOR RINNAI 522 C,2,1
MANTEL ELMONDO ANAK,1,1
KOK,3,1
GRILL PAN KOTAK,4,1
PANGGANGAN KOTAK,1,1
TIMBANGAN BADAN VINODA,2,1
MAGICOM VOTRE 1.2L,1,1
SPATULA SET GSF 4507,2,1
PAYUNG PELANGI JUMBO,1,1
MASKER DUCKBIL HITAM,2,1
TOPRON,3,1
MANTEL JAKET CELANA TIKTOK,4,1
TEETH WHITENING,1,2
KERANJANG PAJERO WARNA,2,3
MASKER DUCKBIL PUTIH,3,1
TIRAI MAGNET ANTI NYAMUK,1,1
SAMPAH INJAK,1,1
WALLPAPER DINDING,2,2
KIPAS DINDING WELHOME 1663E,3,1
TEFLON GSF 22CM,4,1
PIRING ROTAN PLASTIK,6,2
SPREI MY LOVE 180 30CM,1,2
MASKER DUCKBIL PUTIH,1,2
MASKER DUCKBIL HITAM,2,1
MASKER DUCKBIL HITAM,1,2
MASKER DUCKBIL PUTIH,2,2
KERANJANG PAJERO WARNA,3,2
TOPRON,1,1
JEMURAN ALUMINIUM STANDART WARNA,1,2
CANGKIR HUSTON,2,1
EMBER 18 ASIAN SUSAN,3,1
MAINAN BAYI MANDI,4,1
LEMARI PLASTICO 4SSN,1,1
RAK COSMIC 3SSN ABU,2,1
KARPET BOLAK BALIK JUMBO,1,1
RAK SEPATU PORTABLE GENEVA 5SN,2,1
SPRINGBED BIGDREAM 180,1,1
SPREI BONITA 160X20,1,1
MAINAN MOBIL POLISI GGC,2,1
ROYAL MEDICARE 140,3,1
BANTAL/GULING MAHKOTA MERAH,4,4
RAK ACTIV 2 SSN,1,1
SIRUP ABC DUS,2,1
TEETH WHITENING,1,7
MASKER DUCKBIL PUTIH,2,2
MINYAK KITA 1L,3,1
BATANG KORDEN 1.5M,1,1
KORDEN SMOKRING,2,1
TEMPAT TISU KOTAK PANJANG,3,1
JEMURAN ALUMINIUM STANDART WARNA,5,1
POMPA GALON ELEKTRIK GSF,1,1
SAMBUNGAN KRAN,2,1
BOTOL KACA KAKTUS,3,1
MAINAN TARIK,4,1
LEMARI 4SSN FAWSLINE WARNA WARNI,6,1
BATU BATRAI DYNAMAX,7,1
SPRINGBED BIGDREAM 180,8,1
MASKER DUCKBIL PUTIH,1,1
MASKER DUCKBIL PUTIH,1,1
CUTER TRANSPARAN,2,1
DOUBLE PAN HAPPY CALL,1,1
KALIGRAFI 3IN1,2,1
PIRING JAGO,3,1
MASKER DUCKBIL PUTIH,1,1
TEPUNG IRUT,1,1
KOMPOR MIYAKO 2 TUNGKU KG- 302C,1,1
SPREI BONITA 160X20,2,1
REGULATOR + SLANG MIYAKO,3,1
SPREI HOME UK 160 & 180,4,2
MASKER DUCKBIL PUTIH,1,1
MASKER DUCKBIL HITAM,2,1
MASKER DUCKBIL HITAM,1,2
SANDAL SWALLOW BSR,2,1
MASKER DUCKBIL PUTIH,1,1
BOTOL KACA KAKTUS,2,1
RAK KAMAR MANDI KOTAK,1,1
POMPA GALON ELEKTRIK GSF,1,1
LEMARI 4SSN FAWSLINE WARNA WARNI,2,1
MASKER DUCKBIL PUTIH,1,1
MASKER DUCKBIL HITAM,2,1
SPREI MY LOVE 180 30CM,3,1
SIRUP ABC DUS,4,1
MASKER DUCKBIL ANAK,1,1
MASKER DUCKBIL HITAM,2,1
MASKER DUCKBIL PUTIH,3,1
PAYUNG 16 JARI,4,1
SAPU LIDI PRING BULAT,1,1
KERANJANG PAJERO WARNA,1,3
GAGANG SUPERMOP,1,1
SPREI ILLUSION 160,1,1
TOPLES ODATE BUNGA,1,2
JEMURAN JUMBO ULIR,1,1
PANGGANGAN PORTABEL,1,1
CANGKIR PLASTIK JAGO 6PCS,1,1
GAGANG SUPERMOP,1,1
SIRUP ABC DUS,1,1
KERANJANG PAJERO WARNA,1,1
MASKER DUCKBIL PUTIH,1,1
MASKER DUCKBIL PUTIH,1,2
MASKER DUCKBIL HITAM,2,2
MAWAR LAUNDRY REFILL,3,1
TOBELO COKLAT GOLDEN BALLS,4,1
MASKER DUCKBIL ANAK,1,1
TOPRON,2,1
RICE BUCKET 17L,1,1
TIMBANGAN BADAN VINODA,2,1
SPIN MOP STENLIS BY SHENAR,1,1
RAK SEPATU PORTABLE GENEVA 5SN,1,1
MANTEL JAKET CELANA TIKTOK,2,1
MANTEL HARMONY JAKET CELANA,3,1
WALLPAPER DINDING,1,1
JEMURAN ALUMINIUM STANDART WARNA,2,1
TREMOS SOLARIS LION STAR,1,1
KERANJANG PAJERO WARNA,1,6
TOPLES KACA SET 4PCS,2,1
PAYUNG 16 JARI,1,1
TEKO JINNIE AYAM JAGO PURIH DX,1,1
CUTER TRANSPARAN,2,2
GELAS JUS PORTO,1,2
JEMURAN SERBAGUNA,2,1
MASKER DUCKBIL PUTIH,3,1
BATANG KORDEN 1M,1,1
JEMURAN LIPAT NAGATO,1,1
AQUAMARINE,2,1
TAPLAK MEJA EMAS,1,1
MASKER DUCKBIL PUTIH,1,1
MASKER DUCKBIL HITAM,2,1
RACUN CICAK,3,1
STIKER MOMO,1,1
SAPU DUK BINTANG,1,1
BOX EZ 30,1,1
JEMURAN MENARA SHENAR,2,1
CUTER TRANSPARAN,1,3
MAGICOM MIYAKO 528,1,1
JAM VINODA JUMBO,1,1
PANCI KUAH ENAMEL 20,2,1
JEMURAN ALUMINIUM STANDART WARNA,1,2
JEMURAN ALUMINIUM STANDART WARNA,1,1
KORDEN SMOKRING,1,1
BATANG KORDEN 1M,2,1
BATANG KORDEN 1.5M,3,1
PANCI KUAH ENAMEL 20,4,1
SETRIKA TD,1,1
SAPU LIDI PRING BULAT,2,1
TOBELO COKLAT GOLDEN BALLS,1,1
PANCI KUAH ENAMEL 20,1,5
FRYPAN SET PANCI,2,1
MASKER DUCKBIL PUTIH,1,1
SIRUP ABC DUS,2,1
SPRINGBED BIGDREAM 180,1,1
REGULATOR + SLANG MIYAKO,2,1
SARINGAN TEH TANGGUNG,3,1
MAGICOM MIYAKO 528,1,1
BATANG KORDEN 1M,1,1
LEMARI PIRING SLIDING PLUS LACI 6P,1,1
BATANG KORDEN 1M,1,2
KORDEN SMOKRING,2,2
PANCI KUAH ENAMEL 20,1,1
STIKER MOMO,1,1
SIRUP ABC DUS,2,1
MASKER DUCKBIL ANAK,3,1
LEMARI FAWSLINE 3 SUSUN,1,1
SPRINGBED VALENCIA,2,1
KURMA GOLDEN VALLEY,1,1
BOTOL KACA KAKTUS,2,3
BOTOL MINUM 750ML SL,3,1
TOPLES KACA SET 4PCS,1,2
MASKER DUCKBIL HITAM,1,2
BASRENG ORI,1,2
MAGICOM MIYAKO 528,1,1
KOMPOR RINNAI 511C,2,1
WAJAN WARNA GSF,3,1
SENDOK/GARPU BATIK,1,1
MASKER DUCKBIL PUTIH,2,1
MASKER DUCKBIL HITAM,3,1
TEMPAT TISU KOTAK PANJANG,1,1
TEETH WHITENING,1,1
BATANG KORDEN 1.5M,2,1
TOPRON,3,1
RAK PIRING MASTER,1,1
RACUN CICAK,2,2
MUKENA PRADA PRINCES,3,1
MINYAK KITA 1L,4,2
AGAR-AGAR INACO 1 KG,5,1
PERASAN JERUK STENLIS,1,1
PANCI KUAH ENAMEL 20,2,3
MANTEL PONCO AURORA,1,1
LAMPU LEED 5 WATT,2,1
SPATULA SET GSF 4507,3,1
PANCI KUAH ENAMEL 20,1,5
KURSI SUSAN,1,1
SENDOK/GARPU  BIASA,3,1
LEMARI 3 P GALFANIS ANAK,1,1
MANTEL PONCO AURORA,1,1
BONEKA BOBA LED XL,1,1
PANCI KUAH ENAMEL 20,1,2
TEETH WHITENING,1,1
BOTOL MINUM 750ML SL,2,1
MAWAR LAUNDRY REFILL,1,1
PAYUNG LIPAT MOTIF,1,1
PAYUNG 16 JARI,2,1
HANDUK KARAKTER ANAK,1,1
RAK KAMAR MANDI KOTAK,1,1
SPRINGBED BIGDREAM 180,1,1
MINYAK KITA 1L,1,1
MASKER DUCKBIL HITAM,1,1
WAFER TANGO,1,1
BOTOL MINUM 750ML SL,1,1
SELIMUT KARAKTER ANAK,2,2
KOOMPOR PORTABLE OMICO,1,3
BASRENG ORI,2,1
KERANJANG PAJERO WARNA,3,1
JAM VINODA JUMBO,1,1
SIOMAY,1,1
BASRENG ORI,2,2
KOOMPOR PORTABLE OMICO,3,3
KRIPIK KACA,4,2
KERANJANG PAJERO POLOS,5,1
PAYUNG PELANGI JUMBO,1,2
STIKER MOMO,2,1
MANTEL PONCO PANJANG,3,1
KERANJANG PAJERO WARNA,1,1
JEMURAN POPOK 30  HOKIESTAR,2,1
KOOMPOR PORTABLE OMICO,1,5
BASRENG ORI,2,2
NAMPAN 5 SL GEDE,1,2
KRIPIK KACA,1,1
CIMOL,2,1
KERANJANG PAJERO POLOS,3,1
PISANG COKLAT,4,1
MASKER DUCKBIL PUTIH,1,1
MASKER DUCKBIL HITAM,2,1
DOUBLE HANGER BY SHENAR,1,1
MASKER DUCKBIL PUTIH,1,1
TREMOS SOLARIS LION STAR,1,1
KRIPIK KACA,2,2
SAPU LIDI PRING BULAT,3,1
PILUS KENCUR,1,3
CIMOL,2,1
KRIPIK KACA,3,1
PISANG COKLAT,4,1
TOPRON,5,1
PISANG COKLAT,1,3
KOOMPOR PORTABLE OMICO,2,2
CIMOL,1,1
PISANG COKLAT,2,2
PILUS KENCUR,3,2
BASRENG ORI,4,2
KRIPIK KACA,5,3
KOOMPOR PORTABLE OMICO,6,3
LEM DEXTON BOTOL,1,1
KURMA GOLDEN VALLEY,1,2
STAN HANGER TOPI,1,2
